year2,ifsize,fage4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2010,d) 20 to 49,l) Left Censored,65237,93801,1950046,2003295,1252,1.3,2321,2.5,118113,14212,103901,0.7,5.9,224611,42749,181862,2.1,11.2,-106498,-5.3,11.8,0,919,1028,27726
2010,e) 50 to 99,a) 0,3268,4381,221479,111033,4372,199.6,0,0,220893,220893,0,198.9,198.9,0,0,0,0,0,220893,198.9,0,0,,,
2010,e) 50 to 99,b) 1,2895,3836,187386,208273,126,3.1,547,13.5,27886,2875,25011,1.4,13.4,69660,35598,34062,17.1,33.4,-41774,-20,26.8,0,460,460,32217
2010,e) 50 to 99,c) 2,3168,4359,210675,221038,134,3,424,9.4,29300,3172,26128,1.4,13.3,50026,21875,28151,9.9,22.6,-20726,-9.3,26.6,0,283,292,19147
2010,e) 50 to 99,d) 3,3184,3992,207028,217541,127,3.1,311,7.6,25398,4002,21396,1.8,11.7,46424,18593,27831,8.5,21.3,-21026,-9.6,23.4,0,254,254,16759
2010,e) 50 to 99,e) 4,3859,6520,255067,265721,157,2.4,361,5.5,28722,3470,25252,1.3,10.8,50029,18181,31848,6.8,18.8,-21307,-8,21.6,0,222,222,15123
2010,e) 50 to 99,f) 5,3586,5175,236863,246066,360,7,292,5.7,26986,4052,22934,1.6,11,45391,15313,30078,6.2,18.4,-18405,-7.4,22,0,197,198,13333
2010,e) 50 to 99,g) 6 to 10,17054,26471,1119958,1158733,937,3.5,1152,4.3,112673,19076,93597,1.6,9.7,190222,57119,133103,4.9,16.4,-77549,-6.7,19.4,0,686,703,46481
2010,e) 50 to 99,h) 11 to 15,14417,23490,943213,973070,651,2.8,929,3.9,83481,15564,67917,1.6,8.6,143195,35331,107864,3.6,14.7,-59714,-6.1,17.2,0,397,415,27515
2010,e) 50 to 99,i) 16 to 20,10559,16419,690514,712380,391,2.4,535,3.2,59200,8667,50533,1.2,8.3,102931,25258,77673,3.5,14.4,-43731,-6.1,16.6,0,281,292,19255
2010,e) 50 to 99,j) 21 to 25,11054,19965,728853,749107,549,2.8,542,2.7,59405,9790,49615,1.3,7.9,99913,20395,79518,2.7,13.3,-40508,-5.4,15.8,0,209,236,14565
2010,e) 50 to 99,k) 26+,15978,34760,1062798,1089060,703,2,875,2.5,79688,14397,65291,1.3,7.3,132211,26749,105462,2.5,12.1,-52523,-4.8,14.6,0,224,278,15678
2010,e) 50 to 99,l) Left Censored,28376,61316,1919627,1956534,1431,2.3,1580,2.6,132583,25576,107007,1.3,6.8,206397,40216,166181,2.1,10.5,-73814,-3.7,13.6,0,328,375,22870
2010,f) 100 to 249,a) 0,1765,4284,259136,130258,4274,199.5,0,0,257757,257757,0,197.9,197.9,0,0,0,0,0,257757,197.9,0,0,,,
2010,f) 100 to 249,b) 1,1041,2204,136827,164028,133,5.8,340,14.7,20049,2690,17359,1.6,12.2,74450,45444,29006,27.7,45.4,-54401,-33.2,24.4,0,278,278,42508
2010,f) 100 to 249,c) 2,1217,2663,175020,183749,261,9.8,290,10.8,27179,6423,20756,3.5,14.8,44636,19395,25241,10.6,24.3,-17457,-9.5,29.6,0,113,125,16043
2010,f) 100 to 249,d) 3,1208,2091,164805,178581,115,5.4,183,8.6,20044,5140,14904,2.9,11.2,47595,21348,26247,12,26.7,-27551,-15.5,22.4,0,131,133,18734
2010,f) 100 to 249,e) 4,1767,5310,255640,266350,272,5.2,164,3.1,28285,6072,22213,2.3,10.6,49704,17762,31942,6.7,18.7,-21419,-8.1,21.2,0,102,102,14954
2010,f) 100 to 249,f) 5,1462,2981,207078,216150,170,5.7,176,5.9,25769,6384,19385,3,11.9,43912,15025,28887,7,20.3,-18143,-8.4,23.8,0,87,118,13093
2010,f) 100 to 249,g) 6 to 10,7715,17453,1108334,1142117,987,5.7,615,3.6,124723,29447,95276,2.6,10.9,192288,55945,136343,4.9,16.8,-67565,-5.9,21.8,0,283,284,41672
2010,f) 100 to 249,h) 11 to 15,6793,19438,975121,1006311,859,4.4,722,3.7,98453,22879,75574,2.3,9.8,160832,43628,117204,4.3,16,-62379,-6.2,19.6,0,226,254,33256
2010,f) 100 to 249,i) 16 to 20,5255,15088,751094,773670,732,4.9,371,2.5,68501,19472,49029,2.5,8.9,113653,24423,89230,3.2,14.7,-45152,-5.8,17.8,0,110,131,16882
2010,f) 100 to 249,j) 21 to 25,6286,20453,918835,942349,847,4.2,696,3.4,80206,22546,57660,2.4,8.5,127233,31927,95306,3.4,13.5,-47027,-5,17,0,143,218,21180
2010,f) 100 to 249,k) 26+,10234,44176,1505531,1537318,1738,4,1055,2.4,121510,34200,87310,2.2,7.9,185083,39368,145715,2.6,12,-63573,-4.1,15.8,0,147,262,21420
2010,f) 100 to 249,l) Left Censored,20855,80479,3108263,3167699,2532,3.2,1761,2.2,225788,60868,164920,1.9,7.1,344659,74257,270402,2.3,10.9,-118871,-3.8,14.2,0,287,370,43898
2010,g) 250 to 499,a) 0,393,1892,131345,65871,1891,199.9,0,0,130949,130949,0,198.8,198.8,0,0,0,0,0,130949,198.8,0,0,,,
2010,g) 250 to 499,b) 1,244,1273,73573,90966,483,43.8,139,12.6,15871,4680,11191,5.1,17.4,50656,30693,19963,33.7,55.7,-34785,-38.3,34.8,1,81,102,
2010,g) 250 to 499,c) 2,209,807,62595,68540,94,11.9,66,8.3,12727,3465,9262,5.1,18.6,24617,10306,14311,15,35.9,-11890,-17.3,37.2,0,25,25,8712
2010,g) 250 to 499,d) 3,214,710,69886,72247,120,17.6,60,8.8,15144,5469,9675,7.6,21,19866,9280,10586,12.8,27.5,-4722,-6.5,42,1,25,32,
2010,g) 250 to 499,e) 4,429,2865,134742,140186,350,12.7,113,4.1,18612,6661,11951,4.8,13.3,29500,9479,20021,6.8,21,-10888,-7.7,26.6,0,19,27,6432
2010,g) 250 to 499,f) 5,325,1885,104428,107850,245,13.5,94,5.2,17145,6253,10892,5.8,15.9,23989,8291,15698,7.7,22.2,-6844,-6.3,31.8,0,18,18,6136
2010,g) 250 to 499,g) 6 to 10,1732,7803,562182,576595,1069,14.4,363,4.9,83553,29045,54508,5,14.5,112378,36172,76206,6.3,19.5,-28825,-5,29,0,73,74,25183
2010,g) 250 to 499,h) 11 to 15,1689,11170,562809,574599,910,8.3,430,3.9,72737,22957,49780,4,12.7,96317,30508,65809,5.3,16.8,-23580,-4.1,25.4,0,66,98,21607
2010,g) 250 to 499,i) 16 to 20,1366,9472,436438,447909,663,7.1,289,3.1,46567,17350,29217,3.9,10.4,69509,16898,52611,3.8,15.5,-22942,-5.1,20.8,0,28,28,9605
2010,g) 250 to 499,j) 21 to 25,1801,13471,596155,604417,985,7.5,308,2.3,61871,19806,42065,3.3,10.2,78395,15991,62404,2.6,13,-16524,-2.8,20.4,1,25,25,
2010,g) 250 to 499,k) 26+,3224,29451,1064338,1082908,1874,6.5,748,2.6,109676,36726,72950,3.4,10.1,146815,28476,118339,2.6,13.6,-37139,-3.5,20.2,0,41,112,14323
2010,g) 250 to 499,l) Left Censored,7362,61982,2457575,2491172,3737,6.1,1320,2.2,226884,74176,152708,3,9.1,294078,50550,243528,2,11.8,-67194,-2.7,18.2,0,73,90,25138
2010,h) 500 to 999,a) 0,87,846,55716,27858,846,200,0,0,55716,55716,0,200,200,0,0,0,0,0,55716,200,0,0,,,
2010,h) 500 to 999,b) 1,76,226,43139,45926,17,7,51,21,7385,921,6464,2,16.1,12959,2202,10757,4.8,28.2,-5574,-12.1,32.2,0,,,
2010,h) 500 to 999,c) 2,86,582,48522,57920,38,6.4,59,10,7773,1457,6316,2.5,13.4,26568,16337,10231,28.2,45.9,-18795,-32.5,26.8,0,18,18,12909
2010,h) 500 to 999,d) 3,76,265,46448,48730,36,14.1,18,7,8656,2349,6307,4.8,17.8,13219,6705,6514,13.8,27.1,-4563,-9.3,35.6,0,8,8,5725
2010,h) 500 to 999,e) 4,124,1381,75134,76949,192,14.7,39,3,11694,4046,7648,5.3,15.2,15324,3693,11631,4.8,19.9,-3630,-4.7,30.4,0,4,4,2333
2010,h) 500 to 999,f) 5,140,1263,89225,92548,183,15.3,42,3.5,12808,2460,10348,2.7,13.8,19453,6321,13132,6.8,21,-6645,-7.2,27.6,0,5,5,3267
2010,h) 500 to 999,g) 6 to 10,678,7028,441558,446537,908,13.6,250,3.7,69730,19029,50701,4.3,15.6,79688,25021,54667,5.6,17.8,-9958,-2.2,31.2,0,23,24,16095
2010,h) 500 to 999,h) 11 to 15,760,9727,513021,515350,1119,11.9,441,4.7,67410,19147,48263,3.7,13.1,72067,18815,53252,3.7,14,-4657,-0.9,26.2,0,17,47,11324
2010,h) 500 to 999,i) 16 to 20,515,7413,349310,348874,823,11.6,156,2.2,47277,21355,25922,6.1,13.6,46404,12294,34110,3.5,13.3,873,0.3,26.6,0,10,20,6924
2010,h) 500 to 999,j) 21 to 25,880,11650,574002,576843,836,7.3,540,4.7,59608,20056,39552,3.5,10.3,65289,14954,50335,2.6,11.3,-5681,-1,20.6,0,11,22,6849
2010,h) 500 to 999,k) 26+,1523,25150,990526,1002740,1584,6.4,707,2.9,108911,33361,75550,3.3,10.9,133339,26572,106767,2.6,13.3,-24428,-2.4,21.8,0,14,60,9464
2010,h) 500 to 999,l) Left Censored,3903,55341,2611115,2635330,2885,5.3,1531,2.8,218672,60260,158412,2.3,8.3,267102,37090,230012,1.4,10.1,-48430,-1.8,16.6,0,13,40,8906
2010,i) 1000 to 2499,a) 0,46,302,66399,33200,302,200,0,0,66399,66399,0,200,200,0,0,0,0,0,66399,200,0,0,,,
2010,i) 1000 to 2499,b) 1,53,336,54901,58264,49,14.1,71,20.5,9162,2395,6767,4.1,15.7,15887,,13347,,27.3,-6725,-11.6,31.4,1,1,25,
2010,i) 1000 to 2499,c) 2,46,259,49475,52646,33,13.3,13,5.2,9081,476,8605,0.9,17.2,15423,6715,8708,12.8,29.3,-6342,-12.1,34.4,0,5,5,6386
2010,i) 1000 to 2499,d) 3,40,569,43715,49659,12,2.1,11,1.9,4420,325,4095,0.7,8.9,16308,,5766,,32.8,-11888,-23.9,17.8,1,7,7,10225
2010,i) 1000 to 2499,e) 4,58,899,59039,62108,230,28.9,22,2.8,9456,2995,6461,4.8,15.2,15593,3715,11878,6,25.1,-6137,-9.9,30.4,1,2,2,
2010,i) 1000 to 2499,f) 5,62,1981,78188,83369,106,5.3,131,6.6,11128,2555,8573,3.1,13.3,21489,4166,17323,5,25.8,-10361,-12.5,26.6,1,1,1,
2010,i) 1000 to 2499,g) 6 to 10,274,5233,365016,370657,339,6.6,127,2.5,61743,17606,44137,4.7,16.7,73025,21135,51890,5.7,19.7,-11282,-3,33.4,0,13,17,17673
2010,i) 1000 to 2499,h) 11 to 15,373,8781,519605,527335,654,7.5,431,5,59170,17546,41624,3.3,11.2,74629,15954,58675,3,14.2,-15459,-3,22.4,0,4,4,5953
2010,i) 1000 to 2499,i) 16 to 20,340,9565,494803,498152,832,8.9,326,3.5,57175,15337,41838,3.1,11.5,63872,13697,50175,2.7,12.8,-6697,-1.3,23,0,4,5,5921
2010,i) 1000 to 2499,j) 21 to 25,566,11476,803275,807155,749,6.6,465,4.1,71100,28151,42949,3.5,8.8,78860,11610,67250,1.4,9.8,-7760,-1,17.6,1,2,2,
2010,i) 1000 to 2499,k) 26+,904,27383,1299415,1309826,2296,8.6,882,3.3,138435,49490,88945,3.8,10.6,159257,30417,128840,2.3,12.2,-20822,-1.6,21.2,1,4,4,
2010,i) 1000 to 2499,l) Left Censored,2665,76237,3929392,3976027,4037,5.3,2562,3.4,311104,84024,227080,2.1,7.8,404373,58576,345797,1.5,10.2,-93269,-2.4,15.6,1,4,82,
2010,j) 2500 to 4999,a) 0,4,18,12977,6489,18,200,0,0,12977,12977,0,200,200,0,0,0,0,0,12977,200,0,0,,,
2010,j) 2500 to 4999,b) 1,15,32,29401,33010,0,0,1,3.1,1164,0,1164,0,3.5,8381,,7881,,25.4,-7217,-21.9,7,1,,,
2010,j) 2500 to 4999,c) 2,10,44,24685,26492,22,63.8,3,8.7,10378,,,,39.2,13991,,4166,,52.8,-3613,-13.6,78.4,1,3,3,9825
2010,j) 2500 to 4999,d) 3,7,32,14780,14941,2,6.5,0,0,482,,,,3.2,803,0,803,0,5.4,-321,-2.2,6.4,1,,,
2010,j) 2500 to 4999,e) 4,9,529,19502,21357,46,8.7,43,8.1,2410,733,1677,3.4,11.3,6120,1587,4533,7.4,28.7,-3710,-17.4,22.6,0,,,
2010,j) 2500 to 4999,f) 5,19,178,56087,58551,67,38.6,58,33.4,8177,,,,14,13104,10426,2678,17.8,22.4,-4927,-8.4,28,1,2,39,
2010,j) 2500 to 4999,g) 6 to 10,82,2884,212803,224591,194,6.2,652,20.9,21354,6854,14500,3.1,9.5,44929,16339,28590,7.3,20,-23575,-10.5,19,1,2,2,
2010,j) 2500 to 4999,h) 11 to 15,120,3952,320986,334209,230,5.7,423,10.4,30800,8623,22177,2.6,9.2,57248,15897,41351,4.8,17.1,-26448,-7.9,18.4,1,2,2,
2010,j) 2500 to 4999,i) 16 to 20,98,3479,282267,284294,136,3.9,92,2.7,27489,5704,21785,2,9.7,31543,11575,19968,4.1,11.1,-4054,-1.4,19.4,1,2,2,
2010,j) 2500 to 4999,j) 21 to 25,215,8295,681682,684778,513,6.2,469,5.7,54540,12703,41837,1.9,8,60733,9962,50771,1.5,8.9,-6193,-0.9,16,0,,,
2010,j) 2500 to 4999,k) 26+,324,24479,1023012,1034385,1462,6.1,838,3.5,96619,27115,69504,2.6,9.3,119364,26740,92624,2.6,11.5,-22745,-2.2,18.6,1,1,1,
2010,j) 2500 to 4999,l) Left Censored,1050,69255,3375584,3416156,4284,6.3,2995,4.4,288152,85883,202269,2.5,8.4,369296,75800,293496,2.2,10.8,-81144,-2.4,16.8,1,2,2,
2010,k) 5000 to 9999,a) 0,3,3,,,3,200,0,0,,,,,,,,,,,,,,1,,,
2010,k) 5000 to 9999,b) 1,5,5,,,0,0,0,0,,0,,,,,,,,,,,,1,,,
2010,k) 5000 to 9999,c) 2,4,14,,,2,13.3,4,26.7,,,,,,,,,,,,,,1,,,
2010,k) 5000 to 9999,d) 3,6,25,17770,19046,1,3.8,4,15.1,2631,,,,13.8,5183,,83,,27.2,-2552,-13.4,27.6,1,1,1,
2010,k) 5000 to 9999,e) 4,5,19,,12490,0,0,1,5.1,32,0,32,0,0.3,12850,,5897,,102.9,-12818,-102.6,0.6,1,1,1,
2010,k) 5000 to 9999,f) 5,11,71,,,1,1.4,2,2.8,,,,,,,,,,,,,,1,1,1,
2010,k) 5000 to 9999,g) 6 to 10,36,1043,150828,154477,15,1.4,51,4.8,21663,,,,14,28960,7814,21146,5.1,18.7,-7297,-4.7,28,1,1,1,
2010,k) 5000 to 9999,h) 11 to 15,53,2627,282243,283832,459,17.5,464,17.6,54319,29451,24868,10.4,19.1,57497,19194,38303,6.8,20.3,-3178,-1.2,38.2,1,1,1,
2010,k) 5000 to 9999,i) 16 to 20,58,6835,310543,318731,593,8.8,461,6.9,29540,8056,21484,2.5,9.3,45915,13522,32393,4.2,14.4,-16375,-5.1,18.6,1,1,1,
2010,k) 5000 to 9999,j) 21 to 25,92,5582,580713,563367,548,10.1,234,4.3,80999,33695,47304,6,14.4,46308,14699,31609,2.6,8.2,34691,6.2,16.4,0,,,
2010,k) 5000 to 9999,k) 26+,160,18877,960231,972478,1386,7.4,962,5.2,86713,28704,58009,3,8.9,111206,17640,93566,1.8,11.4,-24493,-2.5,17.8,0,,,
2010,k) 5000 to 9999,l) Left Censored,607,81545,3912736,3960370,4812,5.9,4413,5.4,378481,109178,269303,2.8,9.6,473749,86370,387379,2.2,12,-95268,-2.4,19.2,0,,,
2010,l) 10000+,a) 0,1,7,,,7,200,0,0,,,,,,,,,,,,,,1,,,
2010,l) 10000+,b) 1,21,21,,,0,0,2,9.1,,0,,,,,,,,,,,,1,,,
2010,l) 10000+,c) 2,12,13,,,0,0,1,8,,0,,,,,,,,,,,,1,,,
2010,l) 10000+,d) 3,15,60,45269,48900,0,0,0,0,3769,0,3769,0,7.7,11031,0,11031,0,22.6,-7262,-14.9,15.4,0,,,
2010,l) 10000+,e) 4,15,29,,5231,0,0,2,6.7,5397,0,5397,0,103.2,496,,312,,9.5,4901,93.7,19,1,,,
2010,l) 10000+,f) 5,8,11,,,0,0,3,24,,0,,,,,,,,,,,,1,,,
2010,l) 10000+,g) 6 to 10,45,611,83845,84426,33,5.5,10,1.7,13053,,,,15.5,14214,462,13752,0.5,16.8,-1161,-1.3,31,1,,,
2010,l) 10000+,h) 11 to 15,55,4071,294644,298659,313,7.9,94,2.4,26097,10558,15539,3.5,8.7,34127,4353,29774,1.5,11.4,-8030,-2.7,17.4,0,,,
2010,l) 10000+,i) 16 to 20,63,13612,659182,668394,889,6.6,612,4.5,94533,21435,73098,3.2,14.1,112956,23809,89147,3.6,16.9,-18423,-2.8,28.2,0,,,
2010,l) 10000+,j) 21 to 25,104,31098,1374579,1403615,2897,9.7,682,2.3,133766,52974,80792,3.8,9.5,191839,29225,162614,2.1,13.7,-58073,-4.2,19,0,,,
2010,l) 10000+,k) 26+,172,58104,3184011,3136676,4649,8.1,3563,6.2,404161,121165,282996,3.9,12.9,309491,75282,234209,2.4,9.9,94670,3,19.8,0,,,
2010,l) 10000+,l) Left Censored,818,519385,24007577,24285755,36126,7,36136,7,2167750,671754,1495996,2.8,8.9,2724107,611345,2112762,2.5,11.2,-556357,-2.3,17.8,0,,,
2011,a) 1 to 4,a) 0,298049,298114,534492,270781,293646,197,0,0,527423,527423,0,194.8,194.8,0,0,0,0,0,527423,194.8,0,0,,,
2011,a) 1 to 4,b) 1,204883,205071,540761,524298,129,0.1,73816,30,191522,545,190977,0.1,36.5,158596,119884,38712,22.9,30.2,32926,6.3,60.4,0,54871,54871,90868
2011,a) 1 to 4,c) 2,175092,175215,411627,405303,8741,4.6,41385,21.6,113167,14876,98291,3.7,27.9,100518,69646,30872,17.2,24.8,12649,3.1,49.6,0,31551,31552,53943
2011,a) 1 to 4,d) 3,172448,172613,392380,390113,9527,5.1,36384,19.5,95649,15281,80368,3.9,24.5,91114,61316,29798,15.7,23.4,4535,1.1,46.8,0,27347,27347,47202
2011,a) 1 to 4,e) 4,157740,157949,357720,356284,8900,5.3,31018,18.3,82868,14130,68738,4,23.3,79996,52484,27512,14.7,22.5,2872,0.8,45,0,22607,22608,39283
2011,a) 1 to 4,f) 5,148060,148290,335661,335427,8221,5.2,27533,17.4,73398,12999,60399,3.9,21.9,72929,46857,26072,14,21.7,469,0.2,43.4,0,19900,19903,34785
2011,a) 1 to 4,g) 6 to 10,522373,523259,1199322,1191678,25707,4.7,81862,14.8,247081,40595,206486,3.4,20.7,231793,139212,92581,11.7,19.5,15288,1.2,39,0,57705,57711,100959
2011,a) 1 to 4,h) 11 to 15,347323,348030,802868,797062,16432,4.5,46816,12.9,151734,25941,125793,3.3,19,140122,78737,61385,9.9,17.6,11612,1.4,35.2,0,31689,31697,54765
2011,a) 1 to 4,i) 16 to 20,234601,234968,549838,546847,9751,4,28931,11.8,96076,15518,80558,2.8,17.6,90093,48786,41307,8.9,16.5,5983,1.1,33,0,19485,19490,33698
2011,a) 1 to 4,j) 21 to 25,178113,178620,424802,422062,6924,3.7,20834,11.2,72556,12648,59908,3,17.2,67075,35292,31783,8.4,15.9,5481,1.3,31.8,0,14137,14140,24515
2011,a) 1 to 4,k) 26+,206598,207831,505531,503913,6341,2.9,22636,10.5,78266,10153,68113,2,15.5,75029,38843,36186,7.7,14.9,3237,0.6,29.8,0,15815,15830,27890
2011,a) 1 to 4,l) Left Censored,128033,129573,329345,327064,2956,2.2,13688,10.1,50628,5470,45158,1.7,15.5,46066,24493,21573,7.5,14.1,4562,1.4,28.2,0,10219,10236,18737
2011,b) 5 to 9,a) 0,53284,53482,344173,173412,53072,198.5,0,0,341522,341522,0,196.9,196.9,0,0,0,0,0,341522,196.9,0,0,,,
2011,b) 5 to 9,b) 1,41610,41894,312216,317304,135,0.3,8290,17.9,82520,436,82084,0.1,26,92695,52975,39720,16.7,29.2,-10175,-3.2,52,0,6963,6963,44707
2011,b) 5 to 9,c) 2,44278,44583,308870,314652,1037,2.2,5893,12.6,63280,6229,57051,2,20.1,74843,37991,36852,12.1,23.8,-11563,-3.7,40.2,0,5051,5056,32700
2011,b) 5 to 9,d) 3,46711,47062,317775,326450,898,1.8,5434,11,54836,5385,49451,1.6,16.8,72185,35092,37093,10.7,22.1,-17349,-5.3,33.6,0,4672,4672,30302
2011,b) 5 to 9,e) 4,45482,45935,305125,312474,925,1.9,4363,9.2,48645,5479,43166,1.8,15.6,63342,28131,35211,9,20.3,-14697,-4.7,31.2,0,3656,3660,23789
2011,b) 5 to 9,f) 5,45773,46283,305508,313844,712,1.5,4121,8.6,44512,4293,40219,1.4,14.2,61183,26392,34791,8.4,19.5,-16671,-5.3,28.4,0,3418,3418,22150
2011,b) 5 to 9,g) 6 to 10,179850,182213,1190093,1218477,2583,1.4,12763,6.8,155998,15606,140392,1.3,12.8,212765,81122,131643,6.7,17.5,-56767,-4.7,25.6,0,10176,10185,65985
2011,b) 5 to 9,h) 11 to 15,132181,134089,866509,885571,1688,1.2,7079,5.2,99359,10311,89048,1.2,11.2,137483,44884,92599,5.1,15.5,-38124,-4.3,22.4,0,5488,5497,35707
2011,b) 5 to 9,i) 16 to 20,97994,99030,640190,653854,1056,1,4519,4.5,67335,6500,60835,1,10.3,94663,28654,66009,4.4,14.5,-27328,-4.2,20.6,0,3508,3520,22761
2011,b) 5 to 9,j) 21 to 25,80430,81771,524281,535745,761,0.9,3346,4,50398,4781,45617,0.9,9.4,73326,21210,52116,4,13.7,-22928,-4.3,18.8,0,2569,2574,16708
2011,b) 5 to 9,k) 26+,105632,108660,701818,709487,854,0.8,4273,3.9,75596,5023,70573,0.7,10.7,90933,25922,65011,3.7,12.8,-15337,-2.1,21.4,0,3040,3045,19716
2011,b) 5 to 9,l) Left Censored,85710,89557,571443,580952,526,0.6,3399,3.7,49997,3081,46916,0.5,8.6,69015,20039,48976,3.4,11.9,-19018,-3.3,17.2,0,2389,2416,15533
2011,c) 10 to 19,a) 0,28149,28586,372075,187224,28399,198.7,0,0,369702,369702,0,197.5,197.5,0,0,0,0,0,369702,197.5,0,0,,,
2011,c) 10 to 19,b) 1,24718,25202,321962,354090,187,0.7,4843,17.5,72296,1086,71210,0.3,20.4,136552,62492,74060,17.6,38.6,-64256,-18.2,40.8,0,4088,4089,53227
2011,c) 10 to 19,c) 2,24213,24770,338770,347434,596,2.3,2927,11.3,65083,6088,58995,1.8,18.7,82411,38652,43759,11.1,23.7,-17328,-5,37.4,0,2528,2528,33519
2011,c) 10 to 19,d) 3,26172,27016,354703,366975,565,2,2774,9.9,57373,5730,51643,1.6,15.6,81916,36038,45878,9.8,22.3,-24543,-6.7,31.2,0,2355,2356,31128
2011,c) 10 to 19,e) 4,25466,26348,341010,353127,505,1.9,2403,8.8,49424,5309,44115,1.5,14,73658,31091,42567,8.8,20.9,-24234,-6.9,28,0,2015,2015,26529
2011,c) 10 to 19,f) 5,25867,27120,341386,354951,481,1.7,2230,8,44092,4714,39378,1.3,12.4,71222,28063,43159,7.9,20.1,-27130,-7.7,24.8,0,1776,1784,23475
2011,c) 10 to 19,g) 6 to 10,107414,113450,1411858,1461870,1693,1.5,7158,6.2,162079,16404,145675,1.1,11.1,262102,89831,172271,6.1,17.9,-100023,-6.8,22.2,0,5590,5629,73722
2011,c) 10 to 19,h) 11 to 15,84238,89590,1100149,1137016,1222,1.3,4312,4.7,112249,12002,100247,1.1,9.9,185983,53460,132523,4.7,16.4,-73734,-6.5,19.8,0,3140,3159,41450
2011,c) 10 to 19,i) 16 to 20,63638,66507,824666,854335,817,1.2,2768,4.1,76657,8153,68504,1,9,135995,34964,101031,4.1,15.9,-59338,-6.9,18,0,2102,2106,27904
2011,c) 10 to 19,j) 21 to 25,54046,57715,700737,725479,580,1,2188,3.7,59747,5708,54039,0.8,8.2,109231,26351,82880,3.6,15.1,-49484,-6.9,16.4,0,1503,1516,20016
2011,c) 10 to 19,k) 26+,72803,80832,948835,980876,673,0.8,2679,3.3,77298,6717,70581,0.7,7.9,141380,31130,110250,3.2,14.4,-64082,-6.5,15.8,0,1753,1770,23132
2011,c) 10 to 19,l) Left Censored,73896,84811,982141,1011213,580,0.7,2679,3.1,74978,5169,69809,0.5,7.4,133121,29183,103938,2.9,13.2,-58143,-5.8,14.8,0,1576,1636,21245
2011,d) 20 to 49,a) 0,13622,14607,401396,201937,14517,198.8,0,0,398919,398919,0,197.5,197.5,0,0,0,0,0,398919,197.5,0,0,,,
2011,d) 20 to 49,b) 1,10756,11590,329857,352990,229,1.8,2031,16.2,60735,2645,58090,0.7,17.2,107000,59232,47768,16.8,30.3,-46265,-13.1,34.4,0,1829,1829,54028
2011,d) 20 to 49,c) 2,12277,13543,377492,386531,396,2.8,1326,9.5,59320,5768,53552,1.5,15.3,77398,37898,39500,9.8,20,-18078,-4.7,30.6,0,1180,1186,34470
2011,d) 20 to 49,d) 3,13157,14895,399444,408900,367,2.4,1257,8.2,56053,5692,50361,1.4,13.7,74965,34927,40038,8.5,18.3,-18912,-4.6,27.4,0,1041,1042,30659
2011,d) 20 to 49,e) 4,12815,14229,384623,393899,354,2.4,1094,7.5,49783,5373,44410,1.4,12.6,68334,30007,38327,7.6,17.3,-18551,-4.7,25.2,0,890,897,25941
2011,d) 20 to 49,f) 5,13814,16817,418278,425733,319,1.9,1083,6.3,51785,6899,44886,1.6,12.2,66695,27704,38991,6.5,15.7,-14910,-3.5,24.4,0,793,797,22875
2011,d) 20 to 49,g) 6 to 10,58522,70151,1766201,1791869,1583,2.2,3543,5,195520,21700,173820,1.2,10.9,246856,91817,155039,5.1,13.8,-51336,-2.9,21.8,0,2602,2646,76867
2011,d) 20 to 49,h) 11 to 15,47976,59739,1443520,1461201,1135,1.9,2262,3.8,138290,16072,122218,1.1,9.5,173651,55154,118497,3.8,11.9,-35361,-2.4,19,0,1554,1587,45799
2011,d) 20 to 49,i) 16 to 20,36003,41707,1074976,1089770,675,1.6,1404,3.3,93976,9706,84270,0.9,8.6,123564,36579,86985,3.4,11.3,-29588,-2.7,17.2,0,1005,1019,29702
2011,d) 20 to 49,j) 21 to 25,32361,40315,970848,982553,569,1.4,1279,3.1,78518,7965,70553,0.8,8,101928,28486,73442,2.9,10.4,-23410,-2.4,16,0,740,799,22233
2011,d) 20 to 49,k) 26+,48003,67120,1457566,1470617,932,1.4,1828,2.7,112637,13258,99379,0.9,7.7,138738,35287,103451,2.4,9.4,-26101,-1.7,15.4,0,829,895,24575
2011,d) 20 to 49,l) Left Censored,61731,89662,1909092,1927756,948,1,2398,2.7,135672,11756,123916,0.6,7,173000,42641,130359,2.2,9,-37328,-2,14,0,911,1035,27586
2011,e) 50 to 99,a) 0,3435,4915,232461,116854,4895,199.2,0,0,231214,231214,0,197.9,197.9,0,0,0,0,0,231214,197.9,0,0,,,
2011,e) 50 to 99,b) 1,2733,3944,188008,202701,177,4.3,536,13,33518,2208,31310,1.1,16.5,62904,33464,29440,16.5,31,-29386,-14.5,33,0,441,456,30216
2011,e) 50 to 99,c) 2,2896,4030,201029,205072,176,4.3,296,7.2,30625,4059,26566,2,14.9,38710,17299,21411,8.4,18.9,-8085,-4,29.8,0,227,236,15252
